Date,Time,Timezone,Open,High,Low,Close
2025-01-20,13:28:00,+05:30,23343.2,23350.3,23342.0,23348.35
2025-01-20,13:29:00,+05:30,23349.15,23349.55,23341.75,23342.05
2025-01-20,13:30:00,+05:30,23341.5,23346.45,23338.2,23341.45
2025-01-20,13:31:00,+05:30,23341.65,23348.0,23340.75,23340.75
2025-01-20,13:32:00,+05:30,23341.15,23341.8,23336.7,23338.1
2025-01-20,13:33:00,+05:30,23337.55,23341.85,23333.45,23341.4
2025-01-20,13:34:00,+05:30,23341.5,23345.1,23340.0,23343.95
2025-01-20,13:35:00,+05:30,23345.5,23350.0,23342.7,23345.8
2025-01-20,13:36:00,+05:30,23345.7,23348.6,23342.05,23345.3
2025-01-20,13:37:00,+05:30,23344.6,23346.5,23341.45,23343.3
2025-01-20,13:38:00,+05:30,23343.75,23345.55,23340.6,23343.5
2025-01-20,13:39:00,+05:30,23343.65,23344.5,23336.5,23338.5
2025-01-20,13:40:00,+05:30,23337.95,23344.85,23337.95,23343.25
2025-01-20,13:41:00,+05:30,23343.05,23346.55,23341.45,23342.65
2025-01-20,13:42:00,+05:30,23342.45,23347.65,23342.45,23346.4
2025-01-20,13:43:00,+05:30,23345.8,23347.85,23343.2,23344.15
2025-01-20,13:44:00,+05:30,23344.7,23346.8,23341.4,23341.8
2025-01-20,13:45:00,+05:30,23345.1,23346.0,23342.05,23343.35
2025-01-20,13:46:00,+05:30,23343.6,23344.2,23337.5,23343.9
2025-01-20,13:47:00,+05:30,23343.2,23348.65,23336.95,23336.95
2025-01-20,13:48:00,+05:30,23336.25,23349.9,23334.2,23347.1
2025-01-20,13:49:00,+05:30,23347.3,23349.8,23345.35,23347.05
2025-01-20,13:50:00,+05:30,23349.05,23351.55,23346.55,23347.55
2025-01-20,13:51:00,+05:30,23347.85,23349.1,23343.95,23347.85
2025-01-20,13:52:00,+05:30,23347.9,23349.7,23345.25,23347.55
2025-01-20,13:53:00,+05:30,23348.7,23350.25,23344.85,23349.3
2025-01-20,13:54:00,+05:30,23349.4,23351.1,23345.6,23346.2
2025-01-20,13:55:00,+05:30,23346.55,23354.1,23345.1,23353.0
2025-01-20,13:56:00,+05:30,23352.65,23353.85,23339.6,23340.6
2025-01-20,13:57:00,+05:30,23341.0,23342.85,23337.9,23339.2
2025-01-20,13:58:00,+05:30,23339.7,23342.5,23336.55,23340.0
2025-01-20,13:59:00,+05:30,23339.9,23341.15,23336.5,23338.25
2025-01-20,14:00:00,+05:30,23339.55,23348.2,23338.2,23345.05
2025-01-20,14:01:00,+05:30,23345.15,23345.95,23338.2,23340.8
2025-01-20,14:02:00,+05:30,23340.95,23343.95,23339.15,23339.15
2025-01-20,14:03:00,+05:30,23339.6,23339.6,23328.25,23334.5
2025-01-20,14:04:00,+05:30,23334.95,23341.85,23333.95,23340.85
2025-01-20,14:05:00,+05:30,23340.7,23348.3,23340.7,23348.3
2025-01-20,14:06:00,+05:30,23348.05,23351.45,23343.2,23345.15
2025-01-20,14:07:00,+05:30,23345.7,23347.6,23342.65,23346.15
2025-01-20,14:08:00,+05:30,23346.25,23349.95,23343.0,23347.05
2025-01-20,14:09:00,+05:30,23347.7,23348.4,23339.3,23340.4
2025-01-20,14:10:00,+05:30,23340.5,23343.8,23338.4,23341.25
2025-01-20,14:11:00,+05:30,23340.0,23342.1,23337.45,23340.1
2025-01-20,14:12:00,+05:30,23339.7,23346.45,23339.1,23346.0
2025-01-20,14:13:00,+05:30,23345.2,23352.35,23345.2,23350.75
2025-01-20,14:14:00,+05:30,23351.65,23359.95,23351.1,23359.95
2025-01-20,14:15:00,+05:30,23359.2,23361.9,23355.3,23358.7
2025-01-20,14:16:00,+05:30,23358.2,23361.4,23356.55,23358.65
2025-01-20,14:17:00,+05:30,23358.35,23362.7,23357.05,23362.7
2025-01-20,14:18:00,+05:30,23362.4,23366.25,23360.35,23360.7
2025-01-20,14:19:00,+05:30,23360.5,23360.8,23351.05,23352.85
2025-01-20,14:20:00,+05:30,23352.9,23357.3,23352.9,23354.25
2025-01-20,14:21:00,+05:30,23354.8,23358.25,23353.3,23357.55
2025-01-20,14:22:00,+05:30,23358.8,23364.1,23356.8,23357.3
2025-01-20,14:23:00,+05:30,23356.9,23360.95,23354.5,23356.4
2025-01-20,14:24:00,+05:30,23356.2,23357.45,23347.15,23348.15
2025-01-20,14:25:00,+05:30,23348.35,23355.3,23345.95,23352.65
2025-01-20,14:26:00,+05:30,23352.3,23353.4,23348.5,23349.05
2025-01-20,14:27:00,+05:30,23349.2,23350.4,23342.1,23344.65
2025-01-20,14:28:00,+05:30,23344.5,23345.7,23334.45,23335.55
2025-01-20,14:29:00,+05:30,23335.25,23338.05,23332.95,23335.3
2025-01-20,14:30:00,+05:30,23337.4,23338.7,23327.65,23333.0
2025-01-20,14:31:00,+05:30,23332.7,23336.0,23330.2,23330.45
2025-01-20,14:32:00,+05:30,23331.05,23335.4,23328.3,23335.1
2025-01-20,14:33:00,+05:30,23335.95,23340.95,23334.6,23338.9
2025-01-20,14:34:00,+05:30,23339.25,23344.2,23339.25,23343.3
2025-01-20,14:35:00,+05:30,23345.55,23348.85,23343.25,23346.9
2025-01-20,14:36:00,+05:30,23347.35,23353.0,23346.25,23350.9
2025-01-20,14:37:00,+05:30,23350.25,23353.05,23345.4,23348.6
2025-01-20,14:38:00,+05:30,23348.75,23354.25,23344.5,23352.45
2025-01-20,14:39:00,+05:30,23352.15,23353.0,23347.3,23348.75
2025-01-20,14:40:00,+05:30,23349.6,23352.0,23347.85,23348.75
2025-01-20,14:41:00,+05:30,23348.85,23349.45,23345.3,23346.4
2025-01-20,14:42:00,+05:30,23346.15,23354.05,23345.5,23354.0
2025-01-20,14:43:00,+05:30,23354.05,23359.15,23352.05,23356.85
2025-01-20,14:44:00,+05:30,23355.95,23357.15,23353.2,23353.7
2025-01-20,14:45:00,+05:30,23354.2,23358.8,23353.0,23355.35
2025-01-20,14:46:00,+05:30,23356.8,23361.0,23354.6,23355.85
2025-01-20,14:47:00,+05:30,23357.05,23358.4,23354.6,23354.75
2025-01-20,14:48:00,+05:30,23355.2,23355.75,23351.75,23353.35
2025-01-20,14:49:00,+05:30,23354.2,23356.15,23350.75,23356.15
2025-01-20,14:50:00,+05:30,23355.9,23360.5,23355.9,23358.05
2025-01-20,14:51:00,+05:30,23359.25,23364.45,23358.1,23361.05
2025-01-20,14:52:00,+05:30,23362.0,23362.0,23354.9,23358.05
2025-01-20,14:53:00,+05:30,23358.3,23362.85,23356.15,23359.9
2025-01-20,14:54:00,+05:30,23359.85,23364.7,23358.2,23361.9
2025-01-20,14:55:00,+05:30,23361.8,23365.55,23360.1,23361.8
2025-01-20,14:56:00,+05:30,23361.85,23362.6,23356.6,23357.05
2025-01-20,14:57:00,+05:30,23357.5,23362.7,23356.85,23360.95
2025-01-20,14:58:00,+05:30,23361.15,23365.55,23358.25,23363.7
2025-01-20,14:59:00,+05:30,23363.1,23365.15,23356.9,23356.9
2025-01-20,15:00:00,+05:30,23356.7,23359.1,23348.4,23348.4
2025-01-20,15:01:00,+05:30,23349.75,23351.0,23344.45,23345.55
2025-01-20,15:02:00,+05:30,23347.05,23351.9,23345.65,23349.7
2025-01-20,15:03:00,+05:30,23350.65,23353.1,23346.45,23347.35
2025-01-20,15:04:00,+05:30,23348.15,23352.2,23346.45,23349.55
2025-01-20,15:05:00,+05:30,23350.2,23350.55,23344.6,23349.85
2025-01-20,15:06:00,+05:30,23351.1,23354.3,23348.3,23348.95
2025-01-20,15:07:00,+05:30,23349.8,23354.25,23347.4,23353.4
2025-01-20,15:08:00,+05:30,23353.65,23353.65,23349.85,23352.8
2025-01-20,15:09:00,+05:30,23353.5,23361.55,23352.4,23361.1
2025-01-20,15:10:00,+05:30,23362.35,23362.35,23354.95,23356.0
2025-01-20,15:11:00,+05:30,23356.65,23358.2,23355.5,23355.55
2025-01-20,15:12:00,+05:30,23356.55,23356.55,23351.55,23352.35
2025-01-20,15:13:00,+05:30,23352.5,23353.0,23348.6,23352.15
2025-01-20,15:14:00,+05:30,23352.2,23354.25,23349.1,23351.7
2025-01-20,15:15:00,+05:30,23352.25,23352.85,23338.8,23340.4
2025-01-20,15:16:00,+05:30,23341.5,23342.25,23335.6,23342.0
2025-01-20,15:17:00,+05:30,23342.45,23345.35,23340.35,23340.35
2025-01-20,15:18:00,+05:30,23340.85,23340.95,23335.3,23338.1
2025-01-20,15:19:00,+05:30,23338.05,23344.1,23337.05,23343.2
2025-01-20,15:20:00,+05:30,23342.8,23343.3,23334.45,23335.7
2025-01-20,15:21:00,+05:30,23335.9,23338.1,23335.5,23336.55
2025-01-20,15:22:00,+05:30,23336.4,23337.7,23333.8,23336.2
2025-01-20,15:23:00,+05:30,23336.85,23337.95,23334.85,23335.5
2025-01-20,15:24:00,+05:30,23334.85,23335.9,23333.1,23335.5
2025-01-20,15:25:00,+05:30,23335.3,23336.4,23332.45,23335.1
2025-01-20,15:26:00,+05:30,23334.9,23336.85,23333.55,23334.75
2025-01-20,15:27:00,+05:30,23334.45,23334.45,23329.4,23331.0
2025-01-20,15:28:00,+05:30,23332.15,23333.3,23329.55,23331.2
2025-01-20,15:29:00,+05:30,23332.6,23339.95,23331.15,23337.05
2025-01-21,09:15:00,+05:30,23421.65,23426.3,23390.0,23391.05
2025-01-21,09:16:00,+05:30,23389.75,23398.85,23387.35,23394.0
2025-01-21,09:17:00,+05:30,23393.65,23404.4,23390.25,23403.75
2025-01-21,09:18:00,+05:30,23402.55,23404.95,23389.75,23389.75
2025-01-21,09:19:00,+05:30,23386.7,23402.65,23385.5,23397.35
2025-01-21,09:20:00,+05:30,23395.55,23402.4,23391.1,23399.95
2025-01-21,09:21:00,+05:30,23397.05,23408.6,23396.15,23403.3
2025-01-21,09:22:00,+05:30,23402.75,23411.55,23402.3,23406.3
2025-01-21,09:23:00,+05:30,23405.2,23406.8,23394.65,23397.4
2025-01-21,09:24:00,+05:30,23396.55,23405.5,23393.15,23402.3
2025-01-21,09:25:00,+05:30,23401.55,23407.9,23400.15,23403.75
2025-01-21,09:26:00,+05:30,23405.3,23407.25,23387.85,23389.85
2025-01-21,09:27:00,+05:30,23385.5,23389.8,23369.4,23389.45
2025-01-21,09:28:00,+05:30,23388.15,23407.75,23388.15,23407.75
2025-01-21,09:29:00,+05:30,23409.35,23418.4,23409.35,23413.8
2025-01-21,09:30:00,+05:30,23414.6,23417.3,23413.0,23416.8
2025-01-21,09:31:00,+05:30,23417.7,23419.3,23379.25,23379.25
2025-01-21,09:32:00,+05:30,23378.95,23386.35,23366.3,23375.75
2025-01-21,09:33:00,+05:30,23374.45,23386.75,23369.0,23377.35
2025-01-21,09:34:00,+05:30,23374.3,23374.3,23355.15,23359.25
2025-01-21,09:35:00,+05:30,23358.55,23367.65,23354.9,23361.8
2025-01-21,09:36:00,+05:30,23362.05,23370.35,23346.75,23369.3
2025-01-21,09:37:00,+05:30,23369.25,23369.65,23335.45,23344.35
2025-01-21,09:38:00,+05:30,23344.75,23352.5,23342.7,23351.75
2025-01-21,09:39:00,+05:30,23351.25,23352.9,23337.7,23343.35
2025-01-21,09:40:00,+05:30,23342.8,23352.75,23339.55,23352.05
2025-01-21,09:41:00,+05:30,23352.0,23367.8,23351.3,23365.45
2025-01-21,09:42:00,+05:30,23364.1,23365.55,23346.25,23348.6
2025-01-21,09:43:00,+05:30,23348.55,23354.5,23344.25,23345.75
2025-01-21,09:44:00,+05:30,23346.0,23348.3,23339.15,23340.1
2025-01-21,09:45:00,+05:30,23340.25,23350.55,23327.2,23346.3
2025-01-21,09:46:00,+05:30,23345.85,23349.75,23314.9,23318.9
2025-01-21,09:47:00,+05:30,23317.9,23331.75,23315.0,23330.25
2025-01-21,09:48:00,+05:30,23333.85,23344.3,23333.1,23338.1
2025-01-21,09:49:00,+05:30,23337.4,23348.05,23331.35,23347.6
2025-01-21,09:50:00,+05:30,23348.25,23357.8,23348.25,23350.5
2025-01-21,09:51:00,+05:30,23350.0,23351.75,23338.75,23345.95
2025-01-21,09:52:00,+05:30,23344.0,23351.15,23341.75,23342.6
2025-01-21,09:53:00,+05:30,23342.5,23355.5,23341.95,23353.8
2025-01-21,09:54:00,+05:30,23354.3,23360.35,23343.95,23344.45
2025-01-21,09:55:00,+05:30,23345.1,23352.7,23340.5,23342.6
2025-01-21,09:56:00,+05:30,23341.5,23347.85,23337.9,23338.45
2025-01-21,09:57:00,+05:30,23337.55,23337.6,23281.6,23297.65
2025-01-21,09:58:00,+05:30,23298.85,23309.35,23294.4,23301.75
2025-01-21,09:59:00,+05:30,23301.45,23309.25,23299.15,23299.15
2025-01-21,10:00:00,+05:30,23297.8,23303.7,23277.9,23282.3
2025-01-21,10:01:00,+05:30,23282.85,23292.05,23272.9,23291.5
2025-01-21,10:02:00,+05:30,23291.45,23300.35,23281.3,23287.9
2025-01-21,10:03:00,+05:30,23286.7,23295.1,23285.05,23287.35
2025-01-21,10:04:00,+05:30,23288.75,23289.75,23284.0,23287.6
2025-01-21,10:05:00,+05:30,23284.8,23296.95,23275.7,23283.7
2025-01-21,10:06:00,+05:30,23283.25,23287.3,23281.85,23284.75
2025-01-21,10:07:00,+05:30,23282.95,23283.85,23260.6,23263.1
2025-01-21,10:08:00,+05:30,23263.25,23265.6,23255.15,23258.3
2025-01-21,10:09:00,+05:30,23258.0,23269.1,23257.3,23263.5
2025-01-21,10:10:00,+05:30,23263.15,23272.15,23258.85,23270.0
2025-01-21,10:11:00,+05:30,23269.85,23274.35,23264.15,23270.45
2025-01-21,10:12:00,+05:30,23269.35,23269.45,23247.2,23264.15
2025-01-21,10:13:00,+05:30,23264.85,23266.15,23261.25,23264.95
2025-01-21,10:14:00,+05:30,23264.7,23272.3,23262.35,23266.4
2025-01-21,10:15:00,+05:30,23265.9,23266.6,23249.2,23250.55
2025-01-21,10:16:00,+05:30,23250.8,23250.8,23231.4,23231.5
2025-01-21,10:17:00,+05:30,23229.8,23237.0,23228.5,23235.9
2025-01-21,10:18:00,+05:30,23234.8,23237.4,23229.55,23230.55
2025-01-21,10:19:00,+05:30,23230.6,23230.6,23215.65,23227.65
2025-01-21,10:20:00,+05:30,23227.05,23227.15,23215.55,23221.6
2025-01-21,10:21:00,+05:30,23221.0,23221.0,23171.6,23174.2
2025-01-21,10:22:00,+05:30,23170.25,23174.85,23152.4,23171.65
2025-01-21,10:23:00,+05:30,23170.7,23177.75,23151.95,23158.8
2025-01-21,10:24:00,+05:30,23159.15,23171.1,23137.15,23142.75
2025-01-21,10:25:00,+05:30,23141.35,23175.35,23127.7,23175.35
2025-01-21,10:26:00,+05:30,23172.6,23176.7,23160.05,23176.6
2025-01-21,10:27:00,+05:30,23177.7,23177.8,23158.5,23162.3
2025-01-21,10:28:00,+05:30,23161.9,23175.5,23159.85,23168.75
2025-01-21,10:29:00,+05:30,23169.55,23173.65,23137.35,23141.5
2025-01-21,10:30:00,+05:30,23141.0,23163.5,23134.0,23163.5
2025-01-21,10:31:00,+05:30,23163.75,23164.5,23152.0,23155.95
2025-01-21,10:32:00,+05:30,23156.35,23166.9,23152.65,23166.6
2025-01-21,10:33:00,+05:30,23164.7,23168.55,23159.65,23161.65
2025-01-21,10:34:00,+05:30,23161.05,23171.8,23158.4,23160.1
2025-01-21,10:35:00,+05:30,23160.3,23181.55,23151.35,23171.05
2025-01-21,10:36:00,+05:30,23170.2,23178.8,23166.4,23170.95
2025-01-21,10:37:00,+05:30,23170.9,23187.7,23169.25,23186.05
2025-01-21,10:38:00,+05:30,23187.4,23191.3,23178.4,23180.0
2025-01-21,10:39:00,+05:30,23180.65,23198.3,23180.4,23193.8
2025-01-21,10:40:00,+05:30,23194.1,23196.95,23188.65,23188.95
2025-01-21,10:41:00,+05:30,23190.25,23198.4,23185.4,23198.4
2025-01-21,10:42:00,+05:30,23197.9,23198.45,23189.55,23190.55
2025-01-21,10:43:00,+05:30,23185.9,23198.55,23182.85,23198.45
2025-01-21,10:44:00,+05:30,23198.9,23204.7,23185.75,23186.6
2025-01-21,10:45:00,+05:30,23185.8,23186.9,23170.35,23180.5
2025-01-21,10:46:00,+05:30,23182.6,23191.1,23181.1,23187.75
2025-01-21,10:47:00,+05:30,23187.35,23198.95,23186.9,23197.8
2025-01-21,10:48:00,+05:30,23197.45,23204.8,23189.45,23189.5
2025-01-21,10:49:00,+05:30,23186.4,23204.9,23182.2,23204.05
2025-01-21,10:50:00,+05:30,23203.7,23204.6,23199.0,23202.45
2025-01-21,10:51:00,+05:30,23201.2,23217.7,23196.9,23207.0
2025-01-21,10:52:00,+05:30,23204.75,23209.65,23200.5,23203.3
2025-01-21,10:53:00,+05:30,23203.1,23203.5,23197.6,23197.95
2025-01-21,10:54:00,+05:30,23197.3,23199.8,23190.0,23196.85
2025-01-21,10:55:00,+05:30,23195.95,23202.1,23195.15,23199.9
2025-01-21,10:56:00,+05:30,23199.65,23208.25,23199.65,23201.4
2025-01-21,10:57:00,+05:30,23201.7,23204.7,23176.45,23204.7
2025-01-21,10:58:00,+05:30,23203.95,23205.9,23178.95,23180.75
2025-01-21,10:59:00,+05:30,23179.3,23185.2,23170.45,23170.45
2025-01-21,11:00:00,+05:30,23168.6,23171.2,23155.4,23164.4
2025-01-21,11:01:00,+05:30,23163.6,23167.5,23160.75,23165.15
2025-01-21,11:02:00,+05:30,23164.4,23178.75,23163.3,23178.75
2025-01-21,11:03:00,+05:30,23177.95,23180.2,23169.45,23171.95
2025-01-21,11:04:00,+05:30,23171.75,23173.25,23167.25,23169.7
2025-01-21,11:05:00,+05:30,23169.75,23173.95,23166.05,23172.9
2025-01-21,11:06:00,+05:30,23172.65,23188.05,23172.65,23184.3
2025-01-21,11:07:00,+05:30,23184.9,23184.9,23159.1,23159.1
2025-01-21,11:08:00,+05:30,23158.55,23159.95,23146.45,23153.6
2025-01-21,11:09:00,+05:30,23153.05,23154.7,23148.45,23151.7
2025-01-21,11:10:00,+05:30,23152.75,23152.75,23138.95,23142.7
2025-01-21,11:11:00,+05:30,23143.2,23148.75,23139.2,23148.45
2025-01-21,11:12:00,+05:30,23147.25,23159.75,23147.25,23159.75
2025-01-21,11:13:00,+05:30,23159.7,23168.7,23159.7,23160.7
2025-01-21,11:14:00,+05:30,23160.55,23166.5,23159.45,23165.6
2025-01-21,11:15:00,+05:30,23164.25,23169.15,23164.25,23164.95
2025-01-21,11:16:00,+05:30,23163.45,23174.55,23156.5,23174.55
2025-01-21,11:17:00,+05:30,23173.8,23179.8,23170.75,23178.95
2025-01-21,11:18:00,+05:30,23177.65,23180.4,23167.1,23167.1
2025-01-21,11:19:00,+05:30,23167.05,23173.75,23162.8,23171.95
2025-01-21,11:20:00,+05:30,23170.15,23170.15,23163.35,23164.55
2025-01-21,11:21:00,+05:30,23164.15,23172.15,23161.0,23171.9
2025-01-21,11:22:00,+05:30,23172.2,23172.7,23163.75,23163.75
2025-01-21,11:23:00,+05:30,23166.1,23169.5,23162.5,23164.1
2025-01-21,11:24:00,+05:30,23162.9,23163.85,23157.75,23160.25
2025-01-21,11:25:00,+05:30,23159.9,23172.2,23153.65,23171.8
2025-01-21,11:26:00,+05:30,23173.7,23176.4,23152.65,23152.65
2025-01-21,11:27:00,+05:30,23153.3,23159.2,23151.75,23156.3
2025-01-21,11:28:00,+05:30,23156.15,23156.15,23151.1,23154.4
2025-01-21,11:29:00,+05:30,23154.0,23156.6,23143.8,23144.35
2025-01-21,11:30:00,+05:30,23143.55,23154.25,23143.55,23148.15
2025-01-21,11:31:00,+05:30,23147.95,23149.05,23144.5,23145.65
2025-01-21,11:32:00,+05:30,23146.8,23156.55,23146.75,23156.55
2025-01-21,11:33:00,+05:30,23155.35,23184.0,23155.35,23172.75
2025-01-21,11:34:00,+05:30,23172.45,23175.0,23163.3,23164.05
2025-01-21,11:35:00,+05:30,23163.3,23171.5,23163.05,23166.7
2025-01-21,11:36:00,+05:30,23167.1,23171.95,23164.3,23170.05
2025-01-21,11:37:00,+05:30,23169.85,23173.65,23165.25,23166.85
2025-01-21,11:38:00,+05:30,23166.35,23174.65,23164.95,23169.3
2025-01-21,11:39:00,+05:30,23169.0,23170.4,23156.05,23162.75
2025-01-21,11:40:00,+05:30,23162.05,23162.05,23153.25,23154.3
2025-01-21,11:41:00,+05:30,23154.8,23162.85,23152.45,23159.45
2025-01-21,11:42:00,+05:30,23161.6,23205.15,23160.95,23179.75
2025-01-21,11:43:00,+05:30,23179.15,23183.55,23174.0,23182.45
2025-01-21,11:44:00,+05:30,23183.15,23197.35,23183.15,23197.35
2025-01-21,11:45:00,+05:30,23197.9,23314.75,23197.9,23291.8
2025-01-21,11:46:00,+05:30,23276.95,23371.95,23276.95,23371.95
2025-01-21,11:47:00,+05:30,23376.0,23413.25,23348.15,23389.2
2025-01-21,11:48:00,+05:30,23388.5,23398.75,23303.75,23337.7
2025-01-21,11:49:00,+05:30,23334.85,23383.3,23302.65,23370.95
2025-01-21,11:50:00,+05:30,23369.8,23389.65,23349.1,23362.15
2025-01-21,11:51:00,+05:30,23361.7,23390.6,23355.2,23390.6
2025-01-21,11:52:00,+05:30,23391.3,23421.25,23381.45,23421.25
2025-01-21,11:53:00,+05:30,23419.3,23421.0,23391.95,23394.75
2025-01-21,11:54:00,+05:30,23396.3,23410.4,23380.05,23381.5
2025-01-21,11:55:00,+05:30,23380.5,23396.45,23380.5,23384.65
2025-01-21,11:56:00,+05:30,23382.85,23385.65,23351.7,23381.35
2025-01-21,11:57:00,+05:30,23384.1,23387.65,23365.9,23366.1
2025-01-21,11:58:00,+05:30,23365.25,23375.35,23364.05,23374.1
2025-01-21,11:59:00,+05:30,23373.6,23398.15,23372.3,23381.8
2025-01-21,12:00:00,+05:30,23380.9,23392.65,23370.45,23376.35
2025-01-21,12:01:00,+05:30,23375.15,23384.3,23370.4,23376.7
2025-01-21,12:02:00,+05:30,23377.1,23389.75,23376.25,23385.15
2025-01-21,12:03:00,+05:30,23384.75,23390.9,23381.2,23387.55
2025-01-21,12:04:00,+05:30,23386.5,23387.55,23365.4,23367.85
2025-01-21,12:05:00,+05:30,23368.35,23375.7,23344.45,23365.35
2025-01-21,12:06:00,+05:30,23365.9,23366.25,23349.25,23360.55
2025-01-21,12:07:00,+05:30,23361.6,23362.65,23351.8,23352.25
2025-01-21,12:08:00,+05:30,23352.6,23353.85,23304.45,23308.55
2025-01-21,12:09:00,+05:30,23307.35,23341.9,23295.5,23314.95
2025-01-21,12:10:00,+05:30,23313.7,23333.4,23312.5,23331.6
2025-01-21,12:11:00,+05:30,23331.7,23332.8,23290.2,23318.25
2025-01-21,12:12:00,+05:30,23314.6,23321.55,23304.75,23310.7
2025-01-21,12:13:00,+05:30,23312.25,23316.15,23310.8,23312.65
2025-01-21,12:14:00,+05:30,23311.95,23314.7,23275.55,23281.15
2025-01-21,12:15:00,+05:30,23280.45,23280.85,23225.3,23226.4
2025-01-21,12:16:00,+05:30,23225.6,23227.75,23156.15,23158.0
2025-01-21,12:17:00,+05:30,23156.0,23176.1,23140.2,23167.4
2025-01-21,12:18:00,+05:30,23168.6,23176.45,23161.5,23164.55
2025-01-21,12:19:00,+05:30,23164.85,23167.8,23154.7,23161.35
2025-01-21,12:20:00,+05:30,23160.45,23171.1,23149.65,23164.4
2025-01-21,12:21:00,+05:30,23161.5,23170.55,23157.45,23165.7
2025-01-21,12:22:00,+05:30,23163.55,23172.85,23156.0,23168.5
2025-01-21,12:23:00,+05:30,23165.6,23168.7,23144.3,23159.75
2025-01-21,12:24:00,+05:30,23153.85,23157.0,23116.7,23127.15
2025-01-21,12:25:00,+05:30,23126.35,23143.45,23111.1,23141.2
2025-01-21,12:26:00,+05:30,23138.0,23150.95,23138.0,23145.45
2025-01-21,12:27:00,+05:30,23142.25,23151.7,23135.15,23150.1
2025-01-21,12:28:00,+05:30,23147.45,23161.2,23131.8,23131.8
2025-01-21,12:29:00,+05:30,23125.45,23141.1,23124.4,23138.55
2025-01-21,12:30:00,+05:30,23133.0,23133.8,23118.15,23132.3
2025-01-21,12:31:00,+05:30,23128.85,23132.5,23117.05,23132.3
2025-01-21,12:32:00,+05:30,23129.1,23147.45,23129.1,23139.55
2025-01-21,12:33:00,+05:30,23137.55,23142.8,23135.05,23142.1
2025-01-21,12:34:00,+05:30,23139.75,23146.45,23137.95,23144.8
2025-01-21,12:35:00,+05:30,23141.55,23147.75,23130.45,23145.45
2025-01-21,12:36:00,+05:30,23141.2,23147.0,23126.35,23133.35
2025-01-21,12:37:00,+05:30,23128.3,23165.2,23128.3,23157.95
2025-01-21,12:38:00,+05:30,23153.45,23156.45,23140.7,23145.7
2025-01-21,12:39:00,+05:30,23140.75,23147.15,23136.95,23142.15
2025-01-21,12:40:00,+05:30,23140.6,23154.55,23140.6,23148.6
2025-01-21,12:41:00,+05:30,23145.6,23161.25,23145.6,23158.2
2025-01-21,12:42:00,+05:30,23154.1,23171.1,23150.5,23163.35
2025-01-21,12:43:00,+05:30,23159.6,23167.4,23146.1,23146.2
2025-01-21,12:44:00,+05:30,23143.9,23153.65,23134.9,23151.4
2025-01-21,12:45:00,+05:30,23144.85,23152.3,23144.85,23150.35
2025-01-21,12:46:00,+05:30,23147.9,23156.7,23147.9,23152.1
2025-01-21,12:47:00,+05:30,23149.3,23155.9,23148.0,23154.1
2025-01-21,12:48:00,+05:30,23149.5,23181.55,23149.5,23171.05
2025-01-21,12:49:00,+05:30,23167.45,23173.95,23155.2,23155.2
2025-01-21,12:50:00,+05:30,23149.15,23160.15,23146.4,23159.4
2025-01-21,12:51:00,+05:30,23156.4,23169.3,23156.4,23159.7
2025-01-21,12:52:00,+05:30,23157.05,23166.5,23154.65,23160.6
2025-01-21,12:53:00,+05:30,23156.35,23159.0,23152.6,23157.6
2025-01-21,12:54:00,+05:30,23153.3,23169.25,23152.65,23168.65
2025-01-21,12:55:00,+05:30,23163.2,23187.25,23161.75,23185.95
2025-01-21,12:56:00,+05:30,23180.45,23226.5,23180.45,23214.6
2025-01-21,12:57:00,+05:30,23206.25,23214.2,23202.8,23209.75
2025-01-21,12:58:00,+05:30,23207.5,23271.0,23207.5,23259.0
2025-01-21,12:59:00,+05:30,23252.9,23258.7,23223.05,23239.95
2025-01-21,13:00:00,+05:30,23234.3,23241.95,23231.6,23236.45
2025-01-21,13:01:00,+05:30,23232.15,23265.2,23232.15,23264.5
2025-01-21,13:02:00,+05:30,23260.2,23293.25,23260.2,23285.95
2025-01-21,13:03:00,+05:30,23281.05,23294.8,23276.75,23277.6
2025-01-21,13:04:00,+05:30,23271.8,23283.7,23268.6,23276.05
2025-01-21,13:05:00,+05:30,23270.8,23274.15,23253.0,23256.3
2025-01-21,13:06:00,+05:30,23251.15,23264.2,23250.05,23257.75
2025-01-21,13:07:00,+05:30,23251.9,23261.45,23250.35,23254.65
2025-01-21,13:08:00,+05:30,23251.5,23262.5,23251.5,23254.05
2025-01-21,13:09:00,+05:30,23251.0,23251.65,23237.75,23246.9
2025-01-21,13:10:00,+05:30,23241.55,23243.4,23234.85,23241.65
2025-01-21,13:11:00,+05:30,23236.05,23243.75,23233.05,23242.85
2025-01-21,13:12:00,+05:30,23238.15,23255.75,23238.15,23254.6
2025-01-21,13:13:00,+05:30,23251.15,23254.85,23243.35,23247.7
2025-01-21,13:14:00,+05:30,23244.25,23256.85,23243.7,23256.3
2025-01-21,13:15:00,+05:30,23252.45,23262.05,23242.45,23245.65
2025-01-21,13:16:00,+05:30,23241.55,23245.4,23223.8,23229.6
2025-01-21,13:17:00,+05:30,23226.35,23237.5,23226.35,23233.5
2025-01-21,13:18:00,+05:30,23228.3,23228.3,23207.5,23209.95
2025-01-21,13:19:00,+05:30,23206.1,23208.75,23165.85,23165.85
